"Answer.time_in_minutes","block_sequence","workerid","response","trial_sequence_total","Answer.condition","condition","first_response_value","wrong_attempts","list_number","item_number"
12.9770333333333,1,120,0.94,4,"undefined","FILL",NA,NA,"2","127"
12.9770333333333,1,120,0.99,5,"undefined","FILL",NA,NA,"2","142"
12.9770333333333,1,120,0.39,6,"undefined","WH",NA,NA,"2","34"
12.9770333333333,8,120,0.87,7,"undefined","FILL",NA,NA,"2","109"
12.9770333333333,8,120,0.49,8,"undefined","SUBJ",NA,NA,"2","27"
12.9770333333333,8,120,0.97,9,"undefined","CNPC",NA,NA,"2","26"
12.9770333333333,8,120,0.99,10,"undefined","FILL",NA,NA,"2","139"
12.9770333333333,8,120,0.99,11,"undefined","FILL",NA,NA,"2","124"
12.9770333333333,8,120,0.24,12,"undefined","WH",NA,NA,"2","25"
12.9770333333333,9,120,0.92,13,"undefined","FILL",NA,NA,"2","108"
12.9770333333333,9,120,0.99,14,"undefined","FILL",NA,NA,"2","138"
12.9770333333333,9,120,1,15,"undefined","FILL",NA,NA,"2","123"
12.9770333333333,9,120,0.21,16,"undefined","SUBJ",NA,NA,"2","24"
12.9770333333333,9,120,0.09,17,"undefined","WH",NA,NA,"2","22"
12.9770333333333,9,120,0.38,18,"undefined","CNPC",NA,NA,"2","23"
12.9770333333333,10,120,0.75,19,"undefined","FILL",NA,NA,"2","126"
12.9770333333333,10,120,0.19,20,"undefined","CNPC",NA,NA,"2","32"
12.9770333333333,10,120,0.99,21,"undefined","FILL",NA,NA,"2","111"
12.9770333333333,10,120,0.21,22,"undefined","SUBJ",NA,NA,"2","33"
12.9770333333333,10,120,0.53,23,"undefined","WH",NA,NA,"2","31"
12.9770333333333,10,120,1,24,"undefined","FILL",NA,NA,"2","141"
12.9770333333333,11,120,0.35,25,"undefined","WH",NA,NA,"2","4"
12.9770333333333,11,120,0.99,26,"undefined","FILL",NA,NA,"2","132"
12.9770333333333,11,120,0.99,27,"undefined","FILL",NA,NA,"2","117"
12.9770333333333,11,120,0.02,28,"undefined","SUBJ",NA,NA,"2","6"
12.9770333333333,11,120,0.21,29,"undefined","CNPC",NA,NA,"2","5"
12.9770333333333,11,120,0.92,30,"undefined","FILL",NA,NA,"2","102"
12.9770333333333,11,120,0.04,31,"undefined","UNGRAM",NA,NA,"99","992"
12.9770333333333,11,120,0.99,32,"undefined","FILL",NA,NA,"99","992"
12.9770333333333,12,120,0.17,33,"undefined","WH",NA,NA,"2","10"
12.9770333333333,12,120,0.92,34,"undefined","FILL",NA,NA,"2","134"
12.9770333333333,12,120,0.14,35,"undefined","CNPC",NA,NA,"2","11"
12.9770333333333,12,120,0.33,36,"undefined","SUBJ",NA,NA,"2","12"
12.9770333333333,12,120,0.99,37,"undefined","FILL",NA,NA,"2","104"
12.9770333333333,12,120,0.89,38,"undefined","FILL",NA,NA,"2","119"
12.9770333333333,12,120,0.02,39,"undefined","UNGRAM",NA,NA,"99","994"
12.9770333333333,12,120,0.98,40,"undefined","FILL",NA,NA,"99","994"
12.9770333333333,13,120,0.68,41,"undefined","WH",NA,NA,"2","28"
12.9770333333333,13,120,0.93,42,"undefined","FILL",NA,NA,"2","140"
12.9770333333333,13,120,0.34,43,"undefined","CNPC",NA,NA,"2","29"
12.9770333333333,13,120,0.06,44,"undefined","SUBJ",NA,NA,"2","30"
12.9770333333333,13,120,0.96,45,"undefined","FILL",NA,NA,"2","125"
12.9770333333333,13,120,1,46,"undefined","FILL",NA,NA,"2","110"
12.9770333333333,14,120,1,47,"undefined","FILL",NA,NA,"2","135"
12.9770333333333,14,120,0.12,48,"undefined","SUBJ",NA,NA,"2","15"
12.9770333333333,14,120,0.73,49,"undefined","FILL",NA,NA,"2","105"
12.9770333333333,14,120,0.03,50,"undefined","CNPC",NA,NA,"2","14"
12.9770333333333,14,120,0.41,51,"undefined","FILL",NA,NA,"2","120"
12.9770333333333,14,120,0.25,52,"undefined","WH",NA,NA,"2","13"
12.9770333333333,15,120,0.95,53,"undefined","FILL",NA,NA,"2","129"
12.9770333333333,15,120,0.39,54,"undefined","WH",NA,NA,"2","40"
12.9770333333333,15,120,0.88,55,"undefined","FILL",NA,NA,"2","114"
12.9770333333333,15,120,0.01,56,"undefined","CNPC",NA,NA,"2","41"
12.9770333333333,15,120,0.1,57,"undefined","SUBJ",NA,NA,"2","42"
12.9770333333333,15,120,0.99,58,"undefined","FILL",NA,NA,"2","144"
12.9770333333333,2,120,1,59,"undefined","FILL",NA,NA,"2","130"
12.9770333333333,2,120,0.27,60,"undefined","SUBJ",NA,NA,"2","45"
12.9770333333333,2,120,0.03,61,"undefined","CNPC",NA,NA,"2","44"
12.9770333333333,2,120,0.01,62,"undefined","WH",NA,NA,"2","43"
12.9770333333333,2,120,0.34,63,"undefined","FILL",NA,NA,"2","115"
12.9770333333333,2,120,0.97,64,"undefined","FILL",NA,NA,"2","145"
12.9770333333333,3,120,0.62,65,"undefined","SUBJ",NA,NA,"2","9"
12.9770333333333,3,120,0.9,66,"undefined","FILL",NA,NA,"2","118"
12.9770333333333,3,120,0.98,67,"undefined","FILL",NA,NA,"2","103"
12.9770333333333,3,120,0.98,68,"undefined","FILL",NA,NA,"2","133"
12.9770333333333,3,120,0.17,69,"undefined","CNPC",NA,NA,"2","8"
12.9770333333333,3,120,0.47,70,"undefined","WH",NA,NA,"2","7"
12.9770333333333,3,120,0.02,71,"undefined","UNGRAM",NA,NA,"99","993"
12.9770333333333,3,120,0.58,72,"undefined","FILL",NA,NA,"99","993"
12.9770333333333,4,120,0.11,73,"undefined","WH",NA,NA,"2","37"
12.9770333333333,4,120,0.99,74,"undefined","FILL",NA,NA,"2","128"
12.9770333333333,4,120,0.1,75,"undefined","SUBJ",NA,NA,"2","39"
12.9770333333333,4,120,0.79,76,"undefined","FILL",NA,NA,"2","113"
12.9770333333333,4,120,0.06,77,"undefined","CNPC",NA,NA,"2","38"
12.9770333333333,4,120,0.99,78,"undefined","FILL",NA,NA,"2","143"
12.9770333333333,5,120,0.99,79,"undefined","FILL",NA,NA,"2","131"
12.9770333333333,5,120,0.99,80,"undefined","FILL",NA,NA,"2","116"
12.9770333333333,5,120,0.25,81,"undefined","WH",NA,NA,"2","1"
12.9770333333333,5,120,0.99,82,"undefined","FILL",NA,NA,"2","101"
12.9770333333333,5,120,0.54,83,"undefined","SUBJ",NA,NA,"2","3"
12.9770333333333,5,120,0.23,84,"undefined","CNPC",NA,NA,"2","2"
12.9770333333333,5,120,0.01,85,"undefined","UNGRAM",NA,NA,"99","991"
12.9770333333333,5,120,0.83,86,"undefined","FILL",NA,NA,"99","991"
12.9770333333333,6,120,0.32,87,"undefined","WH",NA,NA,"2","16"
12.9770333333333,6,120,0.11,88,"undefined","CNPC",NA,NA,"2","17"
12.9770333333333,6,120,0.13,89,"undefined","SUBJ",NA,NA,"2","18"
12.9770333333333,6,120,0.99,90,"undefined","FILL",NA,NA,"2","136"
12.9770333333333,6,120,0.79,91,"undefined","FILL",NA,NA,"2","121"
12.9770333333333,6,120,0.85,92,"undefined","FILL",NA,NA,"2","106"
12.9770333333333,7,120,1,93,"undefined","FILL",NA,NA,"2","137"
12.9770333333333,7,120,0.24,94,"undefined","CNPC",NA,NA,"2","20"
12.9770333333333,7,120,0.94,95,"undefined","FILL",NA,NA,"2","122"
12.9770333333333,7,120,0.83,96,"undefined","FILL",NA,NA,"2","107"
12.9770333333333,7,120,0.1,97,"undefined","SUBJ",NA,NA,"2","21"
12.9770333333333,7,120,0.09,98,"undefined","WH",NA,NA,"2","19"
23.8180166666667,1,121,0.11,1,"undefined","SUBJ",NA,NA,"2","21"
23.8180166666667,1,121,0.96,2,"undefined","FILL",NA,NA,"2","137"
23.8180166666667,1,121,0.1,3,"undefined","WH",NA,NA,"2","19"
23.8180166666667,1,121,0.45,4,"undefined","CNPC",NA,NA,"2","20"
23.8180166666667,1,121,0.96,5,"undefined","FILL",NA,NA,"2","122"
23.8180166666667,1,121,0.91,6,"undefined","FILL",NA,NA,"2","107"
23.8180166666667,8,121,0.52,7,"undefined","CNPC",NA,NA,"2","38"
23.8180166666667,8,121,0.82,8,"undefined","FILL",NA,NA,"2","113"
23.8180166666667,8,121,0.82,9,"undefined","WH",NA,NA,"2","37"
23.8180166666667,8,121,1,10,"undefined","FILL",NA,NA,"2","143"
23.8180166666667,8,121,1,11,"undefined","FILL",NA,NA,"2","128"
23.8180166666667,8,121,0.25,12,"undefined","SUBJ",NA,NA,"2","39"
23.8180166666667,9,121,0.86,13,"undefined","SUBJ",NA,NA,"2","30"
23.8180166666667,9,121,0.99,14,"undefined","FILL",NA,NA,"2","125"
23.8180166666667,9,121,1,15,"undefined","FILL",NA,NA,"2","110"
23.8180166666667,9,121,0.17,16,"undefined","CNPC",NA,NA,"2","29"
23.8180166666667,9,121,0.97,17,"undefined","FILL",NA,NA,"2","140"
23.8180166666667,9,121,0.24,18,"undefined","WH",NA,NA,"2","28"
23.8180166666667,10,121,0.84,19,"undefined","WH",NA,NA,"2","31"
23.8180166666667,10,121,1,20,"undefined","FILL",NA,NA,"2","141"
23.8180166666667,10,121,0.43,21,"undefined","SUBJ",NA,NA,"2","33"
23.8180166666667,10,121,1,22,"undefined","FILL",NA,NA,"2","111"
23.8180166666667,10,121,0.88,23,"undefined","FILL",NA,NA,"2","126"
23.8180166666667,10,121,0.87,24,"undefined","CNPC",NA,NA,"2","32"
23.8180166666667,11,121,0.9,25,"undefined","FILL",NA,NA,"2","114"
23.8180166666667,11,121,0.99,26,"undefined","FILL",NA,NA,"2","144"
23.8180166666667,11,121,0.12,27,"undefined","CNPC",NA,NA,"2","41"
23.8180166666667,11,121,0.87,28,"undefined","FILL",NA,NA,"2","129"
23.8180166666667,11,121,0.47,29,"undefined","WH",NA,NA,"2","40"
23.8180166666667,11,121,0.84,30,"undefined","SUBJ",NA,NA,"2","42"
23.8180166666667,12,121,0.71,31,"undefined","SUBJ",NA,NA,"2","36"
23.8180166666667,12,121,0.93,32,"undefined","FILL",NA,NA,"2","112"
23.8180166666667,12,121,0.09,33,"undefined","WH",NA,NA,"2","34"
23.8180166666667,12,121,0.6,34,"undefined","CNPC",NA,NA,"2","35"
23.8180166666667,12,121,0.97,35,"undefined","FILL",NA,NA,"2","142"
23.8180166666667,12,121,0.99,36,"undefined","FILL",NA,NA,"2","127"
23.8180166666667,13,121,0.76,37,"undefined","SUBJ",NA,NA,"2","27"
23.8180166666667,13,121,0.96,38,"undefined","FILL",NA,NA,"2","124"
23.8180166666667,13,121,0.5,39,"undefined","CNPC",NA,NA,"2","26"
23.8180166666667,13,121,0.84,40,"undefined","WH",NA,NA,"2","25"
23.8180166666667,13,121,0.97,41,"undefined","FILL",NA,NA,"2","139"
23.8180166666667,13,121,1,42,"undefined","FILL",NA,NA,"2","109"
23.8180166666667,14,121,1,43,"undefined","FILL",NA,NA,"2","132"
23.8180166666667,14,121,0.72,44,"undefined","FILL",NA,NA,"2","102"
23.8180166666667,14,121,0.01,45,"undefined","WH",NA,NA,"2","4"
23.8180166666667,14,121,0.44,46,"undefined","CNPC",NA,NA,"2","5"
23.8180166666667,14,121,0.99,47,"undefined","FILL",NA,NA,"2","117"
23.8180166666667,14,121,0.46,48,"undefined","SUBJ",NA,NA,"2","6"
23.8180166666667,14,121,0,49,"undefined","UNGRAM",NA,NA,"99","992"
23.8180166666667,14,121,0.96,50,"undefined","FILL",NA,NA,"99","992"
23.8180166666667,15,121,0.44,51,"undefined","WH",NA,NA,"2","10"
23.8180166666667,15,121,0.41,52,"undefined","FILL",NA,NA,"2","104"
23.8180166666667,15,121,0.46,53,"undefined","CNPC",NA,NA,"2","11"
23.8180166666667,15,121,0.97,54,"undefined","FILL",NA,NA,"2","119"
23.8180166666667,15,121,0.99,55,"undefined","FILL",NA,NA,"2","134"
23.8180166666667,15,121,0.17,56,"undefined","SUBJ",NA,NA,"2","12"
23.8180166666667,15,121,0.02,57,"undefined","UNGRAM",NA,NA,"99","994"
23.8180166666667,15,121,0.96,58,"undefined","FILL",NA,NA,"99","994"
23.8180166666667,2,121,1,59,"undefined","FILL",NA,NA,"2","130"
23.8180166666667,2,121,0.03,60,"undefined","SUBJ",NA,NA,"2","45"
23.8180166666667,2,121,0.65,61,"undefined","WH",NA,NA,"2","43"
23.8180166666667,2,121,0.72,62,"undefined","FILL",NA,NA,"2","115"
23.8180166666667,2,121,0.11,63,"undefined","CNPC",NA,NA,"2","44"
23.8180166666667,2,121,0.98,64,"undefined","FILL",NA,NA,"2","145"
23.8180166666667,3,121,0.07,65,"undefined","SUBJ",NA,NA,"2","24"
23.8180166666667,3,121,0.97,66,"undefined","FILL",NA,NA,"2","123"
23.8180166666667,3,121,0.49,67,"undefined","CNPC",NA,NA,"2","23"
23.8180166666667,3,121,1,68,"undefined","FILL",NA,NA,"2","108"
23.8180166666667,3,121,0.53,69,"undefined","WH",NA,NA,"2","22"
23.8180166666667,3,121,1,70,"undefined","FILL",NA,NA,"2","138"
23.8180166666667,4,121,1,71,"undefined","SUBJ",NA,NA,"2","3"
23.8180166666667,4,121,0.36,72,"undefined","WH",NA,NA,"2","1"
23.8180166666667,4,121,0.46,73,"undefined","CNPC",NA,NA,"2","2"
23.8180166666667,4,121,1,74,"undefined","FILL",NA,NA,"2","116"
23.8180166666667,4,121,0.22,75,"undefined","FILL",NA,NA,"2","101"
23.8180166666667,4,121,0.97,76,"undefined","FILL",NA,NA,"2","131"
23.8180166666667,4,121,0,77,"undefined","UNGRAM",NA,NA,"99","991"
23.8180166666667,4,121,1,78,"undefined","FILL",NA,NA,"99","991"
23.8180166666667,5,121,0.08,79,"undefined","SUBJ",NA,NA,"2","15"
23.8180166666667,5,121,0.08,80,"undefined","WH",NA,NA,"2","13"
23.8180166666667,5,121,0.99,81,"undefined","FILL",NA,NA,"2","135"
23.8180166666667,5,121,0,82,"undefined","CNPC",NA,NA,"2","14"
23.8180166666667,5,121,0.32,83,"undefined","FILL",NA,NA,"2","105"
23.8180166666667,5,121,1,84,"undefined","FILL",NA,NA,"2","120"
23.8180166666667,6,121,0.83,85,"undefined","FILL",NA,NA,"2","103"
23.8180166666667,6,121,1,86,"undefined","SUBJ",NA,NA,"2","9"
23.8180166666667,6,121,1,87,"undefined","WH",NA,NA,"2","7"
23.8180166666667,6,121,0.44,88,"undefined","CNPC",NA,NA,"2","8"
23.8180166666667,6,121,1,89,"undefined","FILL",NA,NA,"2","118"
23.8180166666667,6,121,1,90,"undefined","FILL",NA,NA,"2","133"
23.8180166666667,6,121,0,91,"undefined","UNGRAM",NA,NA,"99","993"
23.8180166666667,6,121,0.98,92,"undefined","FILL",NA,NA,"99","993"
23.8180166666667,7,121,0.4,93,"undefined","CNPC",NA,NA,"2","17"
23.8180166666667,7,121,1,94,"undefined","FILL",NA,NA,"2","136"
23.8180166666667,7,121,1,95,"undefined","FILL",NA,NA,"2","121"
23.8180166666667,7,121,0.74,96,"undefined","WH",NA,NA,"2","16"
23.8180166666667,7,121,0.49,97,"undefined","SUBJ",NA,NA,"2","18"
23.8180166666667,7,121,1,98,"undefined","FILL",NA,NA,"2","106"
23.9955,1,122,0.9,1,"undefined","FILL",NA,NA,"2","139"
23.9955,1,122,0.4,2,"undefined","CNPC",NA,NA,"2","26"
23.9955,1,122,0.35,3,"undefined","SUBJ",NA,NA,"2","27"
23.9955,1,122,0.65,4,"undefined","WH",NA,NA,"2","25"
23.9955,1,122,0.84,5,"undefined","FILL",NA,NA,"2","124"
23.9955,1,122,0.9,6,"undefined","FILL",NA,NA,"2","109"
23.9955,8,122,0.66,7,"undefined","SUBJ",NA,NA,"2","9"
23.9955,8,122,0.63,8,"undefined","FILL",NA,NA,"2","133"
23.9955,8,122,0.74,9,"undefined","WH",NA,NA,"2","7"
23.9955,8,122,0.67,10,"undefined","FILL",NA,NA,"2","118"
23.9955,8,122,0.75,11,"undefined","CNPC",NA,NA,"2","8"
23.9955,8,122,0.7,12,"undefined","FILL",NA,NA,"2","103"
23.9955,8,122,0.66,13,"undefined","UNGRAM",NA,NA,"99","993"
23.9955,8,122,0.87,14,"undefined","FILL",NA,NA,"99","993"
23.9955,9,122,0.64,15,"undefined","SUBJ",NA,NA,"2","24"
23.9955,9,122,0.74,16,"undefined","FILL",NA,NA,"2","123"
23.9955,9,122,0.7,17,"undefined","FILL",NA,NA,"2","138"
23.9955,9,122,0.68,18,"undefined","FILL",NA,NA,"2","108"
23.9955,9,122,0.79,19,"undefined","CNPC",NA,NA,"2","23"
23.9955,9,122,0.54,20,"undefined","WH",NA,NA,"2","22"
23.9955,10,122,0.8,21,"undefined","FILL",NA,NA,"2","137"
23.9955,10,122,0.53,22,"undefined","CNPC",NA,NA,"2","20"
23.9955,10,122,0.81,23,"undefined","SUBJ",NA,NA,"2","21"
23.9955,10,122,0.62,24,"undefined","FILL",NA,NA,"2","122"
23.9955,10,122,0.76,25,"undefined","WH",NA,NA,"2","19"
23.9955,10,122,0.67,26,"undefined","FILL",NA,NA,"2","107"
23.9955,11,122,0.77,27,"undefined","SUBJ",NA,NA,"2","36"
23.9955,11,122,0.72,28,"undefined","FILL",NA,NA,"2","142"
23.9955,11,122,0.85,29,"undefined","FILL",NA,NA,"2","127"
23.9955,11,122,0.71,30,"undefined","CNPC",NA,NA,"2","35"
23.9955,11,122,0.85,31,"undefined","WH",NA,NA,"2","34"
23.9955,11,122,0.75,32,"undefined","FILL",NA,NA,"2","112"
23.9955,12,122,0.91,33,"undefined","FILL",NA,NA,"2","113"
23.9955,12,122,0.7,34,"undefined","CNPC",NA,NA,"2","38"
23.9955,12,122,0.87,35,"undefined","SUBJ",NA,NA,"2","39"
23.9955,12,122,0.75,36,"undefined","FILL",NA,NA,"2","143"
23.9955,12,122,0.81,37,"undefined","WH",NA,NA,"2","37"
23.9955,12,122,0.8,38,"undefined","FILL",NA,NA,"2","128"
23.9955,13,122,0.79,39,"undefined","CNPC",NA,NA,"2","11"
23.9955,13,122,0.72,40,"undefined","FILL",NA,NA,"2","104"
23.9955,13,122,0.82,41,"undefined","SUBJ",NA,NA,"2","12"
23.9955,13,122,0.73,42,"undefined","FILL",NA,NA,"2","134"
23.9955,13,122,0.61,43,"undefined","WH",NA,NA,"2","10"
23.9955,13,122,0.78,44,"undefined","FILL",NA,NA,"2","119"
23.9955,13,122,0.73,45,"undefined","UNGRAM",NA,NA,"99","994"
23.9955,13,122,0.59,46,"undefined","FILL",NA,NA,"99","994"
23.9955,14,122,0.84,47,"undefined","CNPC",NA,NA,"2","5"
23.9955,14,122,0.72,48,"undefined","WH",NA,NA,"2","4"
23.9955,14,122,0.8,49,"undefined","FILL",NA,NA,"2","132"
23.9955,14,122,0.52,50,"undefined","FILL",NA,NA,"2","117"
23.9955,14,122,0.78,51,"undefined","SUBJ",NA,NA,"2","6"
23.9955,14,122,0.66,52,"undefined","FILL",NA,NA,"2","102"
23.9955,14,122,0.68,53,"undefined","UNGRAM",NA,NA,"99","992"
23.9955,14,122,0.56,54,"undefined","FILL",NA,NA,"99","992"
23.9955,15,122,0.69,55,"undefined","WH",NA,NA,"2","28"
23.9955,15,122,0.56,56,"undefined","SUBJ",NA,NA,"2","30"
23.9955,15,122,0.71,57,"undefined","CNPC",NA,NA,"2","29"
23.9955,15,122,0.72,58,"undefined","FILL",NA,NA,"2","110"
23.9955,15,122,0.65,59,"undefined","FILL",NA,NA,"2","140"
23.9955,15,122,0.73,60,"undefined","FILL",NA,NA,"2","125"
23.9955,2,122,0.64,61,"undefined","FILL",NA,NA,"2","135"
23.9955,2,122,0.79,62,"undefined","SUBJ",NA,NA,"2","15"
23.9955,2,122,0.63,63,"undefined","FILL",NA,NA,"2","120"
23.9955,2,122,0.78,64,"undefined","WH",NA,NA,"2","13"
23.9955,2,122,0.78,65,"undefined","CNPC",NA,NA,"2","14"
23.9955,2,122,0.77,66,"undefined","FILL",NA,NA,"2","105"
23.9955,3,122,0.71,67,"undefined","FILL",NA,NA,"2","106"
23.9955,3,122,0.75,68,"undefined","CNPC",NA,NA,"2","17"
23.9955,3,122,0.65,69,"undefined","SUBJ",NA,NA,"2","18"
23.9955,3,122,0.65,70,"undefined","FILL",NA,NA,"2","121"
23.9955,3,122,0.65,71,"undefined","WH",NA,NA,"2","16"
23.9955,3,122,0.76,72,"undefined","FILL",NA,NA,"2","136"
23.9955,4,122,0.71,73,"undefined","FILL",NA,NA,"2","131"
23.9955,4,122,0.75,74,"undefined","WH",NA,NA,"2","1"
23.9955,4,122,0.63,75,"undefined","FILL",NA,NA,"2","116"
23.9955,4,122,0.59,76,"undefined","FILL",NA,NA,"2","101"
23.9955,4,122,0.75,77,"undefined","SUBJ",NA,NA,"2","3"
23.9955,4,122,0.69,78,"undefined","CNPC",NA,NA,"2","2"
23.9955,4,122,0.51,79,"undefined","UNGRAM",NA,NA,"99","991"
23.9955,4,122,0.73,80,"undefined","FILL",NA,NA,"99","991"
23.9955,5,122,0.61,81,"undefined","FILL",NA,NA,"2","141"
23.9955,5,122,0.7,82,"undefined","CNPC",NA,NA,"2","32"
23.9955,5,122,0.64,83,"undefined","WH",NA,NA,"2","31"
23.9955,5,122,0.83,84,"undefined","FILL",NA,NA,"2","111"
23.9955,5,122,0.54,85,"undefined","SUBJ",NA,NA,"2","33"
23.9955,5,122,0.77,86,"undefined","FILL",NA,NA,"2","126"
23.9955,6,122,0.63,87,"undefined","WH",NA,NA,"2","40"
23.9955,6,122,0.79,88,"undefined","FILL",NA,NA,"2","129"
23.9955,6,122,0.62,89,"undefined","CNPC",NA,NA,"2","41"
23.9955,6,122,0.8,90,"undefined","SUBJ",NA,NA,"2","42"
23.9955,6,122,0.68,91,"undefined","FILL",NA,NA,"2","144"
23.9955,6,122,0.74,92,"undefined","FILL",NA,NA,"2","114"
23.9955,7,122,0.69,93,"undefined","FILL",NA,NA,"2","145"
23.9955,7,122,0.68,94,"undefined","SUBJ",NA,NA,"2","45"
23.9955,7,122,0.78,95,"undefined","FILL",NA,NA,"2","130"
23.9955,7,122,0.7,96,"undefined","FILL",NA,NA,"2","115"
23.9955,7,122,0.74,97,"undefined","CNPC",NA,NA,"2","44"
23.9955,7,122,0.71,98,"undefined","WH",NA,NA,"2","43"
26.5898833333333,1,123,0.9,1,"undefined","WH",NA,NA,"2","1"
26.5898833333333,1,123,0.57,2,"undefined","CNPC",NA,NA,"2","2"
26.5898833333333,1,123,1,3,"undefined","FILL",NA,NA,"2","101"
26.5898833333333,1,123,1,4,"undefined","FILL",NA,NA,"2","131"
26.5898833333333,1,123,0,5,"undefined","SUBJ",NA,NA,"2","3"
26.5898833333333,1,123,1,6,"undefined","FILL",NA,NA,"2","116"
26.5898833333333,1,123,0,7,"undefined","UNGRAM",NA,NA,"99","991"
26.5898833333333,1,123,0.84,8,"undefined","FILL",NA,NA,"99","991"
26.5898833333333,8,123,1,9,"undefined","FILL",NA,NA,"2","139"
26.5898833333333,8,123,0,10,"undefined","SUBJ",NA,NA,"2","27"
26.5898833333333,8,123,0,11,"undefined","CNPC",NA,NA,"2","26"
26.5898833333333,8,123,1,12,"undefined","FILL",NA,NA,"2","124"
26.5898833333333,8,123,0.81,13,"undefined","WH",NA,NA,"2","25"
26.5898833333333,8,123,1,14,"undefined","FILL",NA,NA,"2","109"
26.5898833333333,9,123,1,15,"undefined","FILL",NA,NA,"2","119"
26.5898833333333,9,123,0.32,16,"undefined","SUBJ",NA,NA,"2","12"
26.5898833333333,9,123,0.34,17,"undefined","CNPC",NA,NA,"2","11"
26.5898833333333,9,123,1,18,"undefined","FILL",NA,NA,"2","104"
26.5898833333333,9,123,0.12,19,"undefined","WH",NA,NA,"2","10"
26.5898833333333,9,123,1,20,"undefined","FILL",NA,NA,"2","134"
26.5898833333333,9,123,0,21,"undefined","UNGRAM",NA,NA,"99","994"
26.5898833333333,9,123,1,22,"undefined","FILL",NA,NA,"99","994"
26.5898833333333,10,123,1,23,"undefined","FILL",NA,NA,"2","138"
26.5898833333333,10,123,0.74,24,"undefined","WH",NA,NA,"2","22"
26.5898833333333,10,123,1,25,"undefined","FILL",NA,NA,"2","108"
26.5898833333333,10,123,0.15,26,"undefined","CNPC",NA,NA,"2","23"
26.5898833333333,10,123,1,27,"undefined","FILL",NA,NA,"2","123"
26.5898833333333,10,123,0,28,"undefined","SUBJ",NA,NA,"2","24"
26.5898833333333,11,123,0.81,29,"undefined","WH",NA,NA,"2","16"
26.5898833333333,11,123,1,30,"undefined","FILL",NA,NA,"2","136"
26.5898833333333,11,123,0,31,"undefined","CNPC",NA,NA,"2","17"
26.5898833333333,11,123,1,32,"undefined","FILL",NA,NA,"2","121"
26.5898833333333,11,123,1,33,"undefined","FILL",NA,NA,"2","106"
26.5898833333333,11,123,0,34,"undefined","SUBJ",NA,NA,"2","18"
26.5898833333333,12,123,1,35,"undefined","FILL",NA,NA,"2","105"
26.5898833333333,12,123,0.07,36,"undefined","SUBJ",NA,NA,"2","15"
26.5898833333333,12,123,1,37,"undefined","FILL",NA,NA,"2","120"
26.5898833333333,12,123,0.62,38,"undefined","WH",NA,NA,"2","13"
26.5898833333333,12,123,1,39,"undefined","FILL",NA,NA,"2","135"
26.5898833333333,12,123,0,40,"undefined","CNPC",NA,NA,"2","14"
26.5898833333333,13,123,1,41,"undefined","FILL",NA,NA,"2","133"
26.5898833333333,13,123,1,42,"undefined","FILL",NA,NA,"2","103"
26.5898833333333,13,123,0.12,43,"undefined","SUBJ",NA,NA,"2","9"
26.5898833333333,13,123,0.9,44,"undefined","WH",NA,NA,"2","7"
26.5898833333333,13,123,0.02,45,"undefined","CNPC",NA,NA,"2","8"
26.5898833333333,13,123,1,46,"undefined","FILL",NA,NA,"2","118"
26.5898833333333,13,123,0,47,"undefined","UNGRAM",NA,NA,"99","993"
26.5898833333333,13,123,1,48,"undefined","FILL",NA,NA,"99","993"
26.5898833333333,14,123,0.6,49,"undefined","WH",NA,NA,"2","31"
26.5898833333333,14,123,0.64,50,"undefined","CNPC",NA,NA,"2","32"
26.5898833333333,14,123,0.62,51,"undefined","SUBJ",NA,NA,"2","33"
26.5898833333333,14,123,1,52,"undefined","FILL",NA,NA,"2","126"
26.5898833333333,14,123,1,53,"undefined","FILL",NA,NA,"2","141"
26.5898833333333,14,123,1,54,"undefined","FILL",NA,NA,"2","111"
26.5898833333333,15,123,1,55,"undefined","FILL",NA,NA,"2","110"
26.5898833333333,15,123,1,56,"undefined","FILL",NA,NA,"2","140"
26.5898833333333,15,123,0.75,57,"undefined","WH",NA,NA,"2","28"
26.5898833333333,15,123,0.01,58,"undefined","SUBJ",NA,NA,"2","30"
26.5898833333333,15,123,1,59,"undefined","FILL",NA,NA,"2","125"
26.5898833333333,15,123,0.16,60,"undefined","CNPC",NA,NA,"2","29"
26.5898833333333,2,123,1,61,"undefined","FILL",NA,NA,"2","129"
26.5898833333333,2,123,1,62,"undefined","FILL",NA,NA,"2","114"
26.5898833333333,2,123,0.95,63,"undefined","WH",NA,NA,"2","40"
26.5898833333333,2,123,0.04,64,"undefined","CNPC",NA,NA,"2","41"
26.5898833333333,2,123,0,65,"undefined","SUBJ",NA,NA,"2","42"
26.5898833333333,2,123,1,66,"undefined","FILL",NA,NA,"2","144"
26.5898833333333,3,123,1,67,"undefined","FILL",NA,NA,"2","117"
26.5898833333333,3,123,0,68,"undefined","WH",NA,NA,"2","4"
26.5898833333333,3,123,1,69,"undefined","FILL",NA,NA,"2","132"
26.5898833333333,3,123,0,70,"undefined","SUBJ",NA,NA,"2","6"
26.5898833333333,3,123,1,71,"undefined","FILL",NA,NA,"2","102"
26.5898833333333,3,123,0.63,72,"undefined","CNPC",NA,NA,"2","5"
26.5898833333333,3,123,0,73,"undefined","UNGRAM",NA,NA,"99","992"
